classifier,dataset,interpolation,batch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp,acc_mean_tp,change_mean_tp
ResNet,OSULeaf,fourier,220,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,220,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15289256198347106,0.8305785335785101,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,220,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1446280991735537,0.8388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.628099173553719,0.3553719220082622,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5371900826446281,0.4462810129173531,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3884297520661157,0.5950413434958655,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3181818181818182,0.6652892773801631,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,225,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6735537190082644,0.30991737655371676,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5413223140495868,0.44214878151239445,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4214876033057851,0.5619834922561961,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.28512396694214875,0.6983471286198324,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24793388429752067,0.7355372112644605,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15289256198347106,0.8305785335785101,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1487603305785124,0.8347107649834689,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,230,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1446280991735537,0.8388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6942148760330579,0.28925621952892333,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5454545454545454,0.4380165501074358,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4214876033057851,0.5619834922561961,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3140495867768595,0.6694215087851216,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.26859504132231404,0.7148760542396672,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2190082644628099,0.7644628310991712,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15289256198347106,0.8305785335785101,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,235,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1487603305785124,0.8347107649834689,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6942148760330579,0.28925621952892333,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5909090909090909,0.39256200465289026,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.39669421487603307,0.5867768806859481,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30991735537190085,0.6735537401900804,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.25206611570247933,0.7314049798595019,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23553719008264462,0.7479339054793366,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19834710743801653,0.7851239881239647,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19834710743801653,0.7851239881239647,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,240,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6818181818181818,0.30165291374379943,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5661157024793388,0.41735539308264236,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.41735537190082644,0.5661157236611547,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30165289256198347,0.6818182029999977,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24380165289256198,0.7396694426694193,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2190082644628099,0.7644628310991712,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15289256198347106,0.8305785335785101,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,50,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1446280991735537,0.8388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6776859504132231,0.3057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5247933884297521,0.4586777071322291,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3925619834710744,0.5909091120909068,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.30165289256198347,0.6818182029999977,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.26859504132231404,0.7148760542396672,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2024793388429752,0.780991756719006,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,55,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.14049586776859505,0.8429752277933862,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6652892561983471,0.3181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5578512396694215,0.4256198558925597,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.44214876033057854,0.5413223352314027,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3512396694214876,0.6322314261404935,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.256198347107438,0.7272727484545431,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2231404958677686,0.7603305996942126,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15702479338842976,0.8264463021735514,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,60,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1446280991735537,0.8388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6983471074380165,0.28512398812396467,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5702479338842975,0.4132231616776837,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4049586776859504,0.5785124178760308,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2809917355371901,0.7024793600247912,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24380165289256198,0.7396694426694193,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2190082644628099,0.7644628310991712,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1859504132231405,0.7975206823388408,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,65,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1487603305785124,0.8347107649834689,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6694214876033058,0.3140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5991735537190083,0.38429754184297293,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3925619834710744,0.5909091120909068,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2892561983471074,0.6942148972148738,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2066115702479339,0.7768595253140473,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.18181818181818182,0.8016529137437993,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,70,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6776859504132231,0.3057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5454545454545454,0.4380165501074358,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4090909090909091,0.574380186471072,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3305785123966942,0.652892583165287,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2603305785123967,0.7231405170495845,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.22727272727272727,0.7561983682892539,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2231404958677686,0.7603305996942126,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.18181818181818182,0.8016529137437993,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,75,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15702479338842976,0.8264463021735514,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6859504132231405,0.29752068233884066,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5454545454545454,0.4380165501074358,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4214876033057851,0.5619834922561961,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.33884297520661155,0.6446281203553696,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24793388429752067,0.7355372112644605,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2066115702479339,0.7768595253140473,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19008264462809918,0.793388450933882,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,80,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1487603305785124,0.8347107649834689,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6652892561983471,0.3181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5537190082644629,0.42975208729751835,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4049586776859504,0.5785124178760308,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3512396694214876,0.6322314261404935,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.29338842975206614,0.6900826658099151,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21074380165289255,0.7727272939090887,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2024793388429752,0.780991756719006,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17768595041322313,0.8057851451487581,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,85,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16115702479338842,0.8223140707685928,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6652892561983471,0.3181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5454545454545454,0.4380165501074358,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.38016528925619836,0.6033058063057828,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.3140495867768595,0.6694215087851216,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2809917355371901,0.7024793600247912,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.24380165289256198,0.7396694426694193,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.21487603305785125,0.76859506250413,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.18181818181818182,0.8016529137437993,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,90,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.16942148760330578,0.8140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6446280991735537,0.3388429963884275,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5082644628099173,0.4752066327520639,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.4049586776859504,0.5785124178760308,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2975206611570248,0.6859504344049564,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.25206611570247933,0.7314049798595019,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.17355371900826447,0.8099173765537168,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.1652892561983471,0.8181818393636341,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15702479338842976,0.8264463021735514,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,fourier,95,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.15289256198347106,0.8305785335785101,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6694214876033058,0.3140496079586754,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.6033057851239669,0.38016531043801427,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.49173553719008267,0.49173555837189853,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.40082644628099173,0.5826446492809895,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.32644628099173556,0.6570248145702456,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2727272727272727,0.7107438228347085,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.23140495867768596,0.7520661368842952,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.2024793388429752,0.780991756719006,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19834710743801653,0.7851239881239647,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,100,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.19421487603305784,0.7892562195289233,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.628099173553719,0.3553719220082622,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.5785123966942148,0.40495869886776636,0.9834710743801653,2.1181815856863295e-08
ResNet,OSULeaf,linear,105,243,0.9834710955619812,0.9834710743801653,2.1181815856863295e-08,0.47520661157024796,0.5082644839917332,0.9834710743801653,2.1181815856863295e-08
