classifier,dataset,perturbation,patch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inverse_tp,change_inverse_tp
ResNet,OSULeaf,zero,100,90,1.0,0.8313253012048193,0.1686746987951807,0.6746987951807228,0.32530120481927716
ResNet,OSULeaf,zero,100,85,1.0,0.8264462809917356,0.17355371900826444,0.6831955922865014,0.3168044077134986
ResNet,OSULeaf,zero,100,80,1.0,0.8316582914572864,0.16834170854271358,0.6859296482412061,0.31407035175879394
ResNet,OSULeaf,zero,100,75,1.0,0.8436123348017621,0.15638766519823788,0.6894273127753304,0.3105726872246696
ResNet,OSULeaf,zero,100,70,1.0,0.85,0.15000000000000002,0.7,0.30000000000000004
ResNet,OSULeaf,zero,100,65,1.0,0.8529411764705882,0.1470588235294118,0.7077205882352942,0.29227941176470584
ResNet,OSULeaf,zero,100,60,1.0,0.860738255033557,0.13926174496644295,0.7164429530201343,0.2835570469798657
ResNet,OSULeaf,zero,100,55,1.0,0.864406779661017,0.13559322033898302,0.7164869029275809,0.2835130970724191
ResNet,OSULeaf,zero,100,50,1.0,0.8692628650904033,0.1307371349095967,0.721835883171071,0.27816411682892905
ResNet,OSULeaf,mean,105,95,1.0,0.8281786941580757,0.17182130584192434,0.6804123711340206,0.31958762886597936
ResNet,OSULeaf,mean,105,90,1.0,0.8318042813455657,0.16819571865443428,0.6850152905198776,0.31498470948012236
ResNet,OSULeaf,mean,105,85,1.0,0.8279569892473119,0.17204301075268813,0.6854838709677419,0.3145161290322581
ResNet,OSULeaf,mean,105,80,1.0,0.8321342925659473,0.1678657074340527,0.6906474820143885,0.3093525179856115
ResNet,OSULeaf,mean,105,75,1.0,0.8399122807017544,0.1600877192982456,0.6995614035087719,0.30043859649122806
ResNet,OSULeaf,mean,105,70,1.0,0.8455445544554455,0.15445544554455448,0.7049504950495049,0.2950495049504951
ResNet,OSULeaf,mean,105,65,1.0,0.8458715596330275,0.15412844036697249,0.710091743119266,0.28990825688073396
ResNet,OSULeaf,mean,105,60,1.0,0.8552412645590682,0.14475873544093176,0.718801996672213,0.281198003327787
ResNet,OSULeaf,mean,105,55,1.0,0.8611544461778471,0.1388455538221529,0.7223088923556942,0.2776911076443058
ResNet,OSULeaf,mean,105,50,1.0,0.8637640449438202,0.1362359550561798,0.7373595505617978,0.2626404494382022
ResNet,OSULeaf,zero,105,95,1.0,0.8281786941580757,0.17182130584192434,0.6804123711340206,0.31958762886597936
ResNet,OSULeaf,zero,105,90,1.0,0.8318042813455657,0.16819571865443428,0.6850152905198776,0.31498470948012236
ResNet,OSULeaf,zero,105,85,1.0,0.8279569892473119,0.17204301075268813,0.6854838709677419,0.3145161290322581
ResNet,OSULeaf,zero,105,80,1.0,0.8321342925659473,0.1678657074340527,0.6906474820143885,0.3093525179856115
ResNet,OSULeaf,zero,105,75,1.0,0.8399122807017544,0.1600877192982456,0.6995614035087719,0.30043859649122806
ResNet,OSULeaf,zero,105,70,1.0,0.8455445544554455,0.15445544554455448,0.7049504950495049,0.2950495049504951
ResNet,OSULeaf,zero,105,65,1.0,0.8458715596330275,0.15412844036697249,0.710091743119266,0.28990825688073396
ResNet,OSULeaf,zero,105,60,1.0,0.8552412645590682,0.14475873544093176,0.718801996672213,0.281198003327787
ResNet,OSULeaf,zero,105,55,1.0,0.8611544461778471,0.1388455538221529,0.7223088923556942,0.2776911076443058
ResNet,OSULeaf,zero,105,50,1.0,0.8637640449438202,0.1362359550561798,0.7373595505617978,0.2626404494382022
ResNet,OSULeaf,mean,10,95,1.0,0.7339449541284404,0.2660550458715596,0.48853211009174313,0.5114678899082569
ResNet,OSULeaf,mean,10,90,1.0,0.7306034482758621,0.2693965517241379,0.4849137931034483,0.5150862068965517
ResNet,OSULeaf,mean,10,85,1.0,0.7313725490196078,0.2686274509803922,0.4843137254901961,0.5156862745098039
ResNet,OSULeaf,mean,10,80,1.0,0.7282415630550622,0.27175843694493784,0.47957371225577267,0.5204262877442274
ResNet,OSULeaf,mean,10,75,1.0,0.7472178060413355,0.2527821939586645,0.4944356120826709,0.505564387917329
ResNet,OSULeaf,mean,10,70,1.0,0.7596017069701281,0.24039829302987192,0.5021337126600285,0.4978662873399715
ResNet,OSULeaf,mean,10,65,1.0,0.7770780856423174,0.2229219143576826,0.5062972292191436,0.49370277078085645
ResNet,OSULeaf,mean,10,60,1.0,0.796400449943757,0.20359955005624297,0.5241844769403825,0.4758155230596175
ResNet,OSULeaf,mean,10,55,1.0,0.8149606299212598,0.18503937007874016,0.5423228346456693,0.4576771653543307
ResNet,OSULeaf,mean,10,50,1.0,0.8297320656871219,0.17026793431287812,0.5635263612791702,0.4364736387208298
ResNet,OSULeaf,zero,10,95,1.0,0.7339449541284404,0.2660550458715596,0.48853211009174313,0.5114678899082569
ResNet,OSULeaf,zero,10,90,1.0,0.7306034482758621,0.2693965517241379,0.4849137931034483,0.5150862068965517
ResNet,OSULeaf,zero,10,85,1.0,0.7313725490196078,0.2686274509803922,0.4843137254901961,0.5156862745098039
ResNet,OSULeaf,zero,10,80,1.0,0.7282415630550622,0.27175843694493784,0.47957371225577267,0.5204262877442274
ResNet,OSULeaf,zero,10,75,1.0,0.7472178060413355,0.2527821939586645,0.4944356120826709,0.505564387917329
ResNet,OSULeaf,zero,10,70,1.0,0.7596017069701281,0.24039829302987192,0.5021337126600285,0.4978662873399715
ResNet,OSULeaf,zero,10,65,1.0,0.7770780856423174,0.2229219143576826,0.5062972292191436,0.49370277078085645
ResNet,OSULeaf,zero,10,60,1.0,0.796400449943757,0.20359955005624297,0.5241844769403825,0.4758155230596175
ResNet,OSULeaf,zero,10,55,1.0,0.8149606299212598,0.18503937007874016,0.5423228346456693,0.4576771653543307
ResNet,OSULeaf,zero,10,50,1.0,0.8297320656871219,0.17026793431287812,0.5635263612791702,0.4364736387208298
ResNet,OSULeaf,mean,15,95,1.0,0.741424802110818,0.25857519788918204,0.47757255936675463,0.5224274406332454
ResNet,OSULeaf,mean,15,90,1.0,0.744131455399061,0.255868544600939,0.4835680751173709,0.5164319248826291
ResNet,OSULeaf,mean,15,85,1.0,0.7436974789915967,0.25630252100840334,0.4726890756302521,0.5273109243697479
ResNet,OSULeaf,mean,15,80,1.0,0.7418738049713193,0.2581261950286807,0.47418738049713194,0.5258126195028681
ResNet,OSULeaf,mean,15,75,1.0,0.7582608695652174,0.24173913043478257,0.48869565217391303,0.511304347826087
ResNet,OSULeaf,mean,15,70,1.0,0.7744945567651633,0.22550544323483668,0.5007776049766719,0.4992223950233281
ResNet,OSULeaf,mean,15,65,1.0,0.7894736842105263,0.21052631578947367,0.5152354570637119,0.4847645429362881
ResNet,OSULeaf,mean,15,60,1.0,0.8090575275397797,0.19094247246022034,0.5312117503059975,0.46878824969400246
ResNet,OSULeaf,mean,15,55,1.0,0.8226495726495726,0.1773504273504274,0.5448717948717948,0.4551282051282052
ResNet,OSULeaf,mean,15,50,1.0,0.8366571699905033,0.16334283000949668,0.5565052231718899,0.4434947768281101
ResNet,OSULeaf,zero,15,95,1.0,0.741424802110818,0.25857519788918204,0.47757255936675463,0.5224274406332454
ResNet,OSULeaf,zero,15,90,1.0,0.744131455399061,0.255868544600939,0.4835680751173709,0.5164319248826291
ResNet,OSULeaf,zero,15,85,1.0,0.7436974789915967,0.25630252100840334,0.4726890756302521,0.5273109243697479
ResNet,OSULeaf,zero,15,80,1.0,0.7418738049713193,0.2581261950286807,0.47418738049713194,0.5258126195028681
ResNet,OSULeaf,zero,15,75,1.0,0.7582608695652174,0.24173913043478257,0.48869565217391303,0.511304347826087
ResNet,OSULeaf,zero,15,70,1.0,0.7744945567651633,0.22550544323483668,0.5007776049766719,0.4992223950233281
ResNet,OSULeaf,zero,15,65,1.0,0.7894736842105263,0.21052631578947367,0.5152354570637119,0.4847645429362881
ResNet,OSULeaf,zero,15,60,1.0,0.8090575275397797,0.19094247246022034,0.5312117503059975,0.46878824969400246
ResNet,OSULeaf,zero,15,55,1.0,0.8226495726495726,0.1773504273504274,0.5448717948717948,0.4551282051282052
ResNet,OSULeaf,zero,15,50,1.0,0.8366571699905033,0.16334283000949668,0.5565052231718899,0.4434947768281101
ResNet,OSULeaf,mean,20,95,1.0,0.782967032967033,0.21703296703296704,0.489010989010989,0.510989010989011
ResNet,OSULeaf,mean,20,90,1.0,0.7857142857142857,0.2142857142857143,0.4897959183673469,0.5102040816326531
ResNet,OSULeaf,mean,20,85,1.0,0.789838337182448,0.210161662817552,0.49884526558891457,0.5011547344110854
ResNet,OSULeaf,mean,20,80,1.0,0.7876288659793814,0.21237113402061858,0.5154639175257731,0.48453608247422686
ResNet,OSULeaf,mean,20,75,1.0,0.7955801104972375,0.20441988950276246,0.5174953959484346,0.48250460405156537
ResNet,OSULeaf,mean,20,70,1.0,0.8093645484949833,0.1906354515050167,0.5183946488294314,0.4816053511705686
ResNet,OSULeaf,mean,20,65,1.0,0.8225806451612904,0.17741935483870963,0.5366568914956011,0.46334310850439886
ResNet,OSULeaf,mean,20,60,1.0,0.8350649350649351,0.16493506493506493,0.5584415584415584,0.4415584415584416
ResNet,OSULeaf,mean,20,55,1.0,0.8430034129692833,0.15699658703071673,0.5790671217292378,0.4209328782707622
ResNet,OSULeaf,mean,20,50,1.0,0.8526422764227642,0.14735772357723576,0.5904471544715447,0.4095528455284553
ResNet,OSULeaf,zero,20,95,1.0,0.782967032967033,0.21703296703296704,0.489010989010989,0.510989010989011
ResNet,OSULeaf,zero,20,90,1.0,0.7857142857142857,0.2142857142857143,0.4897959183673469,0.5102040816326531
ResNet,OSULeaf,zero,20,85,1.0,0.789838337182448,0.210161662817552,0.49884526558891457,0.5011547344110854
ResNet,OSULeaf,zero,20,80,1.0,0.7876288659793814,0.21237113402061858,0.5154639175257731,0.48453608247422686
ResNet,OSULeaf,zero,20,75,1.0,0.7955801104972375,0.20441988950276246,0.5174953959484346,0.48250460405156537
ResNet,OSULeaf,zero,20,70,1.0,0.8093645484949833,0.1906354515050167,0.5183946488294314,0.4816053511705686
ResNet,OSULeaf,zero,20,65,1.0,0.8225806451612904,0.17741935483870963,0.5366568914956011,0.46334310850439886
ResNet,OSULeaf,zero,20,60,1.0,0.8350649350649351,0.16493506493506493,0.5584415584415584,0.4415584415584416
ResNet,OSULeaf,zero,20,55,1.0,0.8430034129692833,0.15699658703071673,0.5790671217292378,0.4209328782707622
ResNet,OSULeaf,zero,20,50,1.0,0.8526422764227642,0.14735772357723576,0.5904471544715447,0.4095528455284553
ResNet,OSULeaf,mean,25,95,1.0,0.8,0.19999999999999996,0.5352112676056338,0.46478873239436624
ResNet,OSULeaf,mean,25,90,1.0,0.7901554404145078,0.2098445595854922,0.5233160621761658,0.4766839378238342
ResNet,OSULeaf,mean,25,85,1.0,0.7931818181818182,0.2068181818181818,0.5318181818181819,0.46818181818181814
ResNet,OSULeaf,mean,25,80,1.0,0.8020408163265306,0.19795918367346943,0.5326530612244897,0.46734693877551026
ResNet,OSULeaf,mean,25,75,1.0,0.8102189781021898,0.1897810218978102,0.5474452554744526,0.45255474452554745
ResNet,OSULeaf,mean,25,70,1.0,0.819672131147541,0.180327868852459,0.5573770491803278,0.4426229508196722
ResNet,OSULeaf,mean,25,65,1.0,0.8333333333333334,0.16666666666666663,0.5687134502923976,0.4312865497076024
ResNet,OSULeaf,mean,25,60,1.0,0.8407894736842105,0.15921052631578947,0.5789473684210527,0.42105263157894735
ResNet,OSULeaf,mean,25,55,1.0,0.8516355140186916,0.14836448598130836,0.5969626168224299,0.4030373831775701
ResNet,OSULeaf,mean,25,50,1.0,0.8629283489096573,0.1370716510903427,0.6116303219106958,0.3883696780893042
ResNet,OSULeaf,zero,25,95,1.0,0.8,0.19999999999999996,0.5352112676056338,0.46478873239436624
ResNet,OSULeaf,zero,25,90,1.0,0.7901554404145078,0.2098445595854922,0.5233160621761658,0.4766839378238342
ResNet,OSULeaf,zero,25,85,1.0,0.7931818181818182,0.2068181818181818,0.5318181818181819,0.46818181818181814
ResNet,OSULeaf,zero,25,80,1.0,0.8020408163265306,0.19795918367346943,0.5326530612244897,0.46734693877551026
ResNet,OSULeaf,zero,25,75,1.0,0.8102189781021898,0.1897810218978102,0.5474452554744526,0.45255474452554745
ResNet,OSULeaf,zero,25,70,1.0,0.819672131147541,0.180327868852459,0.5573770491803278,0.4426229508196722
ResNet,OSULeaf,zero,25,65,1.0,0.8333333333333334,0.16666666666666663,0.5687134502923976,0.4312865497076024
ResNet,OSULeaf,zero,25,60,1.0,0.8407894736842105,0.15921052631578947,0.5789473684210527,0.42105263157894735
ResNet,OSULeaf,zero,25,55,1.0,0.8516355140186916,0.14836448598130836,0.5969626168224299,0.4030373831775701
ResNet,OSULeaf,zero,25,50,1.0,0.8629283489096573,0.1370716510903427,0.6116303219106958,0.3883696780893042
ResNet,OSULeaf,mean,30,95,1.0,0.8143712574850299,0.18562874251497008,0.5538922155688623,0.44610778443113774
ResNet,OSULeaf,mean,30,90,1.0,0.8206521739130435,0.17934782608695654,0.5679347826086957,0.4320652173913043
ResNet,OSULeaf,mean,30,85,1.0,0.8275862068965517,0.1724137931034483,0.583743842364532,0.41625615763546797
ResNet,OSULeaf,mean,30,80,1.0,0.8170212765957446,0.18297872340425536,0.5829787234042553,0.4170212765957447
ResNet,OSULeaf,mean,30,75,1.0,0.8260038240917782,0.1739961759082218,0.5889101338432122,0.4110898661567878
ResNet,OSULeaf,mean,30,70,1.0,0.8376068376068376,0.16239316239316237,0.6068376068376068,0.3931623931623932
ResNet,OSULeaf,mean,30,65,1.0,0.8498498498498499,0.1501501501501501,0.6216216216216216,0.3783783783783784
ResNet,OSULeaf,mean,30,60,1.0,0.8613333333333333,0.13866666666666672,0.6293333333333333,0.3706666666666667
ResNet,OSULeaf,mean,30,55,1.0,0.8691588785046729,0.13084112149532712,0.6378504672897196,0.3621495327102804
ResNet,OSULeaf,mean,30,50,1.0,0.8748685594111462,0.12513144058885384,0.647739221871714,0.35226077812828605
ResNet,OSULeaf,zero,30,95,1.0,0.8143712574850299,0.18562874251497008,0.5538922155688623,0.44610778443113774
ResNet,OSULeaf,zero,30,90,1.0,0.8206521739130435,0.17934782608695654,0.5679347826086957,0.4320652173913043
ResNet,OSULeaf,zero,30,85,1.0,0.8275862068965517,0.1724137931034483,0.583743842364532,0.41625615763546797
ResNet,OSULeaf,zero,30,80,1.0,0.8170212765957446,0.18297872340425536,0.5829787234042553,0.4170212765957447
ResNet,OSULeaf,zero,30,75,1.0,0.8260038240917782,0.1739961759082218,0.5889101338432122,0.4110898661567878
ResNet,OSULeaf,zero,30,70,1.0,0.8376068376068376,0.16239316239316237,0.6068376068376068,0.3931623931623932
ResNet,OSULeaf,zero,30,65,1.0,0.8498498498498499,0.1501501501501501,0.6216216216216216,0.3783783783783784
ResNet,OSULeaf,zero,30,60,1.0,0.8613333333333333,0.13866666666666672,0.6293333333333333,0.3706666666666667
ResNet,OSULeaf,zero,30,55,1.0,0.8691588785046729,0.13084112149532712,0.6378504672897196,0.3621495327102804
ResNet,OSULeaf,zero,30,50,1.0,0.8748685594111462,0.12513144058885384,0.647739221871714,0.35226077812828605
ResNet,OSULeaf,mean,35,95,1.0,0.8238993710691824,0.17610062893081757,0.559748427672956,0.44025157232704404
ResNet,OSULeaf,mean,35,90,1.0,0.8255813953488372,0.17441860465116277,0.5668604651162791,0.4331395348837209
ResNet,OSULeaf,mean,35,85,1.0,0.813953488372093,0.18604651162790697,0.5658914728682171,0.43410852713178294
ResNet,OSULeaf,mean,35,80,1.0,0.8223234624145785,0.17767653758542146,0.5831435079726651,0.4168564920273349
ResNet,OSULeaf,mean,35,75,1.0,0.8268041237113402,0.17319587628865984,0.5917525773195876,0.40824742268041236
ResNet,OSULeaf,mean,35,70,1.0,0.8431372549019608,0.1568627450980392,0.5935828877005348,0.4064171122994652
ResNet,OSULeaf,mean,35,65,1.0,0.8530805687203792,0.14691943127962082,0.6129541864139021,0.3870458135860979
ResNet,OSULeaf,mean,35,60,1.0,0.8553008595988538,0.14469914040114618,0.6232091690544412,0.37679083094555876
ResNet,OSULeaf,mean,35,55,1.0,0.8640406607369758,0.13595933926302417,0.6353240152477764,0.3646759847522236
ResNet,OSULeaf,mean,35,50,1.0,0.8713646532438478,0.12863534675615218,0.6487695749440716,0.3512304250559284
ResNet,OSULeaf,zero,35,95,1.0,0.8238993710691824,0.17610062893081757,0.559748427672956,0.44025157232704404
ResNet,OSULeaf,zero,35,90,1.0,0.8255813953488372,0.17441860465116277,0.5668604651162791,0.4331395348837209
ResNet,OSULeaf,zero,35,85,1.0,0.813953488372093,0.18604651162790697,0.5658914728682171,0.43410852713178294
ResNet,OSULeaf,zero,35,80,1.0,0.8223234624145785,0.17767653758542146,0.5831435079726651,0.4168564920273349
ResNet,OSULeaf,zero,35,75,1.0,0.8268041237113402,0.17319587628865984,0.5917525773195876,0.40824742268041236
ResNet,OSULeaf,zero,35,70,1.0,0.8431372549019608,0.1568627450980392,0.5935828877005348,0.4064171122994652
ResNet,OSULeaf,zero,35,65,1.0,0.8530805687203792,0.14691943127962082,0.6129541864139021,0.3870458135860979
ResNet,OSULeaf,zero,35,60,1.0,0.8553008595988538,0.14469914040114618,0.6232091690544412,0.37679083094555876
ResNet,OSULeaf,zero,35,55,1.0,0.8640406607369758,0.13595933926302417,0.6353240152477764,0.3646759847522236
ResNet,OSULeaf,zero,35,50,1.0,0.8713646532438478,0.12863534675615218,0.6487695749440716,0.3512304250559284
ResNet,OSULeaf,mean,40,95,1.0,0.8407643312101911,0.15923566878980888,0.5700636942675159,0.4299363057324841
ResNet,OSULeaf,mean,40,90,1.0,0.8390804597701149,0.16091954022988508,0.5804597701149425,0.41954022988505746
ResNet,OSULeaf,mean,40,85,1.0,0.8418367346938775,0.15816326530612246,0.5841836734693877,0.4158163265306123
ResNet,OSULeaf,mean,40,80,1.0,0.8371040723981901,0.16289592760180993,0.581447963800905,0.418552036199095
ResNet,OSULeaf,mean,40,75,1.0,0.8323232323232324,0.16767676767676765,0.5777777777777777,0.4222222222222223
ResNet,OSULeaf,mean,40,70,1.0,0.8393501805054152,0.1606498194945848,0.592057761732852,0.40794223826714804
ResNet,OSULeaf,mean,40,65,1.0,0.8477564102564102,0.15224358974358976,0.5977564102564102,0.40224358974358976
ResNet,OSULeaf,mean,40,60,1.0,0.8468085106382979,0.15319148936170213,0.6113475177304964,0.38865248226950355
ResNet,OSULeaf,mean,40,55,1.0,0.8558786346396966,0.1441213653603034,0.6232616940581542,0.37673830594184576
ResNet,OSULeaf,mean,40,50,1.0,0.8623435722411832,0.1376564277588168,0.6439135381114903,0.3560864618885097
ResNet,OSULeaf,zero,40,95,1.0,0.8407643312101911,0.15923566878980888,0.5700636942675159,0.4299363057324841
ResNet,OSULeaf,zero,40,90,1.0,0.8390804597701149,0.16091954022988508,0.5804597701149425,0.41954022988505746
ResNet,OSULeaf,zero,40,85,1.0,0.8418367346938775,0.15816326530612246,0.5841836734693877,0.4158163265306123
ResNet,OSULeaf,zero,40,80,1.0,0.8371040723981901,0.16289592760180993,0.581447963800905,0.418552036199095
ResNet,OSULeaf,zero,40,75,1.0,0.8323232323232324,0.16767676767676765,0.5777777777777777,0.4222222222222223
ResNet,OSULeaf,zero,40,70,1.0,0.8393501805054152,0.1606498194945848,0.592057761732852,0.40794223826714804
ResNet,OSULeaf,zero,40,65,1.0,0.8477564102564102,0.15224358974358976,0.5977564102564102,0.40224358974358976
ResNet,OSULeaf,zero,40,60,1.0,0.8468085106382979,0.15319148936170213,0.6113475177304964,0.38865248226950355
ResNet,OSULeaf,zero,40,55,1.0,0.8558786346396966,0.1441213653603034,0.6232616940581542,0.37673830594184576
ResNet,OSULeaf,zero,40,50,1.0,0.8623435722411832,0.1376564277588168,0.6439135381114903,0.3560864618885097
ResNet,OSULeaf,mean,45,95,1.0,0.8446601941747572,0.15533980582524276,0.5889967637540453,0.4110032362459547
ResNet,OSULeaf,mean,45,90,1.0,0.8407079646017699,0.15929203539823011,0.5929203539823009,0.4070796460176991
ResNet,OSULeaf,mean,45,85,1.0,0.8439897698209718,0.15601023017902815,0.6035805626598465,0.3964194373401535
ResNet,OSULeaf,mean,45,80,1.0,0.836405529953917,0.16359447004608296,0.6082949308755761,0.39170506912442393
ResNet,OSULeaf,mean,45,75,1.0,0.8474226804123711,0.15257731958762888,0.6164948453608248,0.3835051546391752
ResNet,OSULeaf,mean,45,70,1.0,0.844731977818854,0.155268022181146,0.6118299445471349,0.3881700554528651
ResNet,OSULeaf,mean,45,65,1.0,0.8504201680672269,0.14957983193277313,0.6168067226890757,0.38319327731092434
ResNet,OSULeaf,mean,45,60,1.0,0.8588588588588588,0.14114114114114118,0.6321321321321322,0.36786786786786785
ResNet,OSULeaf,mean,45,55,1.0,0.8671140939597315,0.1328859060402685,0.6456375838926175,0.3543624161073825
ResNet,OSULeaf,mean,45,50,1.0,0.8719153936545241,0.12808460634547592,0.6533490011750881,0.3466509988249119
ResNet,OSULeaf,zero,45,95,1.0,0.8446601941747572,0.15533980582524276,0.5889967637540453,0.4110032362459547
ResNet,OSULeaf,zero,45,90,1.0,0.8407079646017699,0.15929203539823011,0.5929203539823009,0.4070796460176991
ResNet,OSULeaf,zero,45,85,1.0,0.8439897698209718,0.15601023017902815,0.6035805626598465,0.3964194373401535
ResNet,OSULeaf,zero,45,80,1.0,0.836405529953917,0.16359447004608296,0.6082949308755761,0.39170506912442393
ResNet,OSULeaf,zero,45,75,1.0,0.8474226804123711,0.15257731958762888,0.6164948453608248,0.3835051546391752
ResNet,OSULeaf,zero,45,70,1.0,0.844731977818854,0.155268022181146,0.6118299445471349,0.3881700554528651
ResNet,OSULeaf,zero,45,65,1.0,0.8504201680672269,0.14957983193277313,0.6168067226890757,0.38319327731092434
ResNet,OSULeaf,zero,45,60,1.0,0.8588588588588588,0.14114114114114118,0.6321321321321322,0.36786786786786785
ResNet,OSULeaf,zero,45,55,1.0,0.8671140939597315,0.1328859060402685,0.6456375838926175,0.3543624161073825
ResNet,OSULeaf,zero,45,50,1.0,0.8719153936545241,0.12808460634547592,0.6533490011750881,0.3466509988249119
ResNet,OSULeaf,mean,50,95,1.0,0.8486842105263158,0.15131578947368418,0.5361842105263158,0.4638157894736842
ResNet,OSULeaf,mean,50,90,1.0,0.849112426035503,0.15088757396449703,0.5384615384615384,0.46153846153846156
ResNet,OSULeaf,mean,50,85,1.0,0.845360824742268,0.15463917525773196,0.5438144329896907,0.4561855670103093
ResNet,OSULeaf,mean,50,80,1.0,0.8475336322869955,0.15246636771300448,0.5627802690582959,0.4372197309417041
ResNet,OSULeaf,mean,50,75,1.0,0.8505050505050505,0.14949494949494946,0.5696969696969697,0.4303030303030303
ResNet,OSULeaf,mean,50,70,1.0,0.8561278863232682,0.1438721136767318,0.5879218472468917,0.41207815275310833
ResNet,OSULeaf,mean,50,65,1.0,0.8622366288492707,0.13776337115072934,0.6077795786061588,0.39222042139384117
ResNet,OSULeaf,mean,50,60,1.0,0.8670605612998523,0.13293943870014768,0.6115214180206795,0.3884785819793205
ResNet,OSULeaf,mean,50,55,1.0,0.8728476821192053,0.12715231788079473,0.6211920529801325,0.37880794701986753
ResNet,OSULeaf,mean,50,50,1.0,0.881578947368421,0.11842105263157898,0.6363636363636364,0.36363636363636365
ResNet,OSULeaf,zero,50,95,1.0,0.8486842105263158,0.15131578947368418,0.5361842105263158,0.4638157894736842
ResNet,OSULeaf,zero,50,90,1.0,0.849112426035503,0.15088757396449703,0.5384615384615384,0.46153846153846156
ResNet,OSULeaf,zero,50,85,1.0,0.845360824742268,0.15463917525773196,0.5438144329896907,0.4561855670103093
ResNet,OSULeaf,zero,50,80,1.0,0.8475336322869955,0.15246636771300448,0.5627802690582959,0.4372197309417041
ResNet,OSULeaf,zero,50,75,1.0,0.8505050505050505,0.14949494949494946,0.5696969696969697,0.4303030303030303
ResNet,OSULeaf,zero,50,70,1.0,0.8561278863232682,0.1438721136767318,0.5879218472468917,0.41207815275310833
ResNet,OSULeaf,zero,50,65,1.0,0.8622366288492707,0.13776337115072934,0.6077795786061588,0.39222042139384117
ResNet,OSULeaf,zero,50,60,1.0,0.8670605612998523,0.13293943870014768,0.6115214180206795,0.3884785819793205
ResNet,OSULeaf,zero,50,55,1.0,0.8728476821192053,0.12715231788079473,0.6211920529801325,0.37880794701986753
ResNet,OSULeaf,zero,50,50,1.0,0.881578947368421,0.11842105263157898,0.6363636363636364,0.36363636363636365
ResNet,OSULeaf,mean,55,95,1.0,0.842443729903537,0.157556270096463,0.594855305466238,0.405144694533762
ResNet,OSULeaf,mean,55,90,1.0,0.8401162790697675,0.1598837209302325,0.5930232558139535,0.40697674418604646
ResNet,OSULeaf,mean,55,85,1.0,0.8381962864721485,0.1618037135278515,0.5888594164456233,0.41114058355437666
ResNet,OSULeaf,mean,55,80,1.0,0.8403755868544601,0.15962441314553988,0.6056338028169014,0.3943661971830986
ResNet,OSULeaf,mean,55,75,1.0,0.8434237995824635,0.1565762004175365,0.6221294363256785,0.3778705636743215
ResNet,OSULeaf,mean,55,70,1.0,0.8477443609022557,0.1522556390977443,0.6221804511278195,0.3778195488721805
ResNet,OSULeaf,mean,55,65,1.0,0.8547297297297297,0.14527027027027029,0.6452702702702703,0.3547297297297297
ResNet,OSULeaf,mean,55,60,1.0,0.8674698795180723,0.1325301204819277,0.661144578313253,0.338855421686747
ResNet,OSULeaf,mean,55,55,1.0,0.8724559023066486,0.1275440976933514,0.6621438263229308,0.3378561736770692
ResNet,OSULeaf,mean,55,50,1.0,0.8817073170731707,0.11829268292682926,0.6743902439024391,0.32560975609756093
ResNet,OSULeaf,zero,55,95,1.0,0.842443729903537,0.157556270096463,0.594855305466238,0.405144694533762
ResNet,OSULeaf,zero,55,90,1.0,0.8401162790697675,0.1598837209302325,0.5930232558139535,0.40697674418604646
ResNet,OSULeaf,zero,55,85,1.0,0.8381962864721485,0.1618037135278515,0.5888594164456233,0.41114058355437666
ResNet,OSULeaf,zero,55,80,1.0,0.8403755868544601,0.15962441314553988,0.6056338028169014,0.3943661971830986
ResNet,OSULeaf,zero,55,75,1.0,0.8434237995824635,0.1565762004175365,0.6221294363256785,0.3778705636743215
ResNet,OSULeaf,zero,55,70,1.0,0.8477443609022557,0.1522556390977443,0.6221804511278195,0.3778195488721805
ResNet,OSULeaf,zero,55,65,1.0,0.8547297297297297,0.14527027027027029,0.6452702702702703,0.3547297297297297
ResNet,OSULeaf,zero,55,60,1.0,0.8674698795180723,0.1325301204819277,0.661144578313253,0.338855421686747
ResNet,OSULeaf,zero,55,55,1.0,0.8724559023066486,0.1275440976933514,0.6621438263229308,0.3378561736770692
ResNet,OSULeaf,zero,55,50,1.0,0.8817073170731707,0.11829268292682926,0.6743902439024391,0.32560975609756093
ResNet,OSULeaf,mean,5,95,1.0,0.6854700854700855,0.3145299145299145,0.5401709401709401,0.45982905982905986
ResNet,OSULeaf,mean,5,90,1.0,0.6776212832550861,0.3223787167449139,0.5289514866979655,0.47104851330203446
ResNet,OSULeaf,mean,5,85,1.0,0.676595744680851,0.32340425531914896,0.5219858156028369,0.47801418439716314
ResNet,OSULeaf,mean,5,80,1.0,0.6825,0.3175,0.5275,0.47250000000000003
ResNet,OSULeaf,mean,5,75,1.0,0.7015765765765766,0.29842342342342343,0.5225225225225225,0.4774774774774775
ResNet,OSULeaf,mean,5,70,1.0,0.7188465499485067,0.2811534500514933,0.525231719876416,0.47476828012358396
ResNet,OSULeaf,mean,5,65,1.0,0.7366482504604052,0.26335174953959484,0.5386740331491713,0.4613259668508287
ResNet,OSULeaf,mean,5,60,1.0,0.7533670033670034,0.24663299663299665,0.5521885521885522,0.44781144781144777
ResNet,OSULeaf,mean,5,55,1.0,0.7796610169491526,0.22033898305084743,0.5696389093588798,0.43036109064112016
